state_code,city,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,diff_founded_first_funding,diff_founded_last_funding,negative_age_first_funding_year,negative_age_last_funding_year,negative_age_first_milestone_year,negative_age_last_milestone_year,abs_diff_founded_first_funding,abs_diff_founded_last_funding,is_outlier,founded_year,founded_at_days,first_funding_at_days,last_funding_at_days
1,1,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,9,0,0,1,1,0,0,1.5,1,1,1,3,0,0,0,0,1,3,0,8,7671,8067,8815
7,65,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,11,0,1,1,0,0,0,2.0,0,1,0,1,0,0,0,0,0,1,0,10,8401,8735,8998
15,43,5.9507,5.9507,3.055353047989624,4.754422568093385,1,1,21500000,0,2,0,0,0,0,1,0,4.0,1,1,5,5,0,0,0,0,5,5,0,7,6575,8747,8747
14,189,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,11,0,0,1,0,0,0,2.0,0,1,0,2,0,0,0,0,0,2,0,3,8187,8202,8766
1,9,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,3,0,0,0,1,1,0,2.5,1,1,0,5,0,0,0,0,0,5,0,8,7671,7702,9509
7,65,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,3,0,1,0,0,0,0,5.0,1,1,2,4,0,0,0,0,2,4,0,12,8948,9709,10415
1,9,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,6,0,0,1,1,0,0,2.0,1,1,0,2,0,0,0,0,0,2,0,8,7671,7944,8691
2,190,1.5863,3.1808,3.055353047989624,4.754422568093385,1,3,24150000,0,7,1,0,1,1,0,0,2.0,1,1,1,3,0,0,0,0,1,3,0,4,7305,7884,8466
1,7,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,8,0,0,1,1,0,0,3.5,1,1,1,3,0,0,0,0,1,3,0,4,7305,7822,8519
1,17,0.0438,4.211,6.4164,9.0658,27,4,28300000,4,11,0,0,1,1,1,1,2.5,1,1,0,5,1,0,0,0,0,5,0,7,6895,6879,8432
1,93,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,24,0,0,1,1,0,0,1.0,1,1,0,1,0,0,0,0,0,1,0,8,7702,7975,8126
2,38,0.0658,4.3863,3.055353047989624,4.754422568093385,15,4,69900000,0,13,0,1,1,0,1,1,4.75,1,1,0,4,0,0,0,0,0,4,0,8,7671,7695,9272
33,118,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,3,1,0,0,0,0,0,2.0,1,1,4,12,0,0,0,0,4,12,0,2,6179,7507,10524
7,45,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,23,1,0,0,1,0,0,1.0,0,1,3,6,0,0,0,0,3,6,0,4,7305,8437,9763
1,9,0.1288,0.8712,0.5863,1.2137,4,3,430000,2,24,0,1,0,0,0,0,1.6667,0,1,-1,0,1,0,1,0,1,0,0,10,8401,8354,8719
1,53,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,9,1,0,1,0,0,0,1.0,0,1,1,1,0,0,0,0,1,1,0,1,10013,10501,10532
2,191,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,11,0,0,1,1,0,0,2.5,1,1,2,3,0,0,0,0,2,3,0,8,7761,8429,8976
25,124,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,11,1,0,0,0,0,0,4.0,1,1,4,4,0,0,0,0,4,4,0,4,7305,9012,9012
0,0,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,19,0,1,1,0,0,0,1.0,0,1,0,7,0,0,0,0,0,7,0,7,6575,6848,9163
1,122,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,7,1,0,1,1,1,1,9.3333,1,1,1,8,0,0,0,0,1,8,0,9,6210,6575,9451
1,26,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,17,1,0,0,1,1,0,2.25,1,1,2,5,0,0,0,0,2,5,0,3,8187,8865,9867
1,192,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,11,1,0,1,0,0,0,7.0,1,1,0,3,0,0,0,0,0,3,0,12,8857,8872,10004
25,105,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,16,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,10,8538,8613,8696
0,0,0.1616,3.8329,3.0027,4.7014,16,4,27063781,4,11,0,0,1,1,1,0,3.5,1,1,0,3,1,0,0,0,0,3,0,10,8460,8401,9859
1,193,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,19,0,0,1,0,0,0,5.0,1,1,3,3,0,0,0,0,3,3,0,6,6940,8067,8067
1,14,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,11,1,0,0,0,1,0,5.0,1,1,2,5,0,0,0,0,2,5,0,6,6940,7953,8766
1,11,0.0,3.3863,5.3973,8.7123,17,5,28300000,4,11,0,1,1,1,1,1,2.0,1,1,0,3,0,0,0,0,0,3,0,8,7671,7671,8907
1,14,0.2493,2.1644,1.411,6.537000000000001,42,4,46800000,6,19,0,0,1,1,1,0,2.5,1,1,0,3,1,0,0,0,0,3,0,3,8370,8279,9160
9,18,1.3288,2.0301,2.0,2.0301,5,3,1525000,2,1,0,1,0,0,0,0,2.6667,1,1,1,2,0,0,0,0,1,2,0,5,9132,9617,9873
0,29,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,28,0,1,0,0,0,0,5.0,1,1,1,1,0,0,0,0,1,1,0,1,10180,10304,10304
1,14,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,11,1,0,1,1,0,0,1.6667,1,1,0,4,0,0,0,0,0,4,0,8,7791,7856,9262
1,1,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,3,1,1,0,1,0,0,1.6667,1,1,2,7,0,0,0,0,2,7,0,6,6940,7751,9615
18,194,1.3397,2.2795,1.0,1.0,3,2,675000,1,11,0,1,0,0,0,0,1.5,0,1,1,2,0,0,0,0,1,2,0,0,9497,9986,10329
1,17,0.0,2.3863,3.055353047989624,4.754422568093385,5,2,13000000,0,3,0,0,1,1,0,0,2.5,1,1,0,2,0,0,0,0,0,2,0,8,7671,7671,8542
0,0,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,22,0,0,0,0,0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,9528,9801,9801
1,195,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,24,0,0,1,1,1,0,4.3333,1,1,0,4,0,0,0,0,0,4,0,10,8401,8613,10172
18,194,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,20,0,0,1,0,0,0,1.0,0,1,0,6,0,0,0,0,0,6,0,10,8401,8566,10621
1,1,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,11,0,0,1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,12,8766,9026,9026
1,53,0.0,10.8192,9.5863,9.5863,28,3,14650003,1,3,0,1,0,0,0,1,1.0,0,1,0,10,0,0,0,0,0,10,0,7,6575,6575,10524
1,1,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,3,1,0,0,1,0,0,5.0,1,1,3,5,0,0,0,0,3,5,0,6,6940,8093,9010
1,144,4.1753,5.537000000000001,6.3836,6.3836,0,2,8000000,1,24,0,0,1,0,0,0,1.5,1,1,4,5,0,0,0,0,4,5,0,4,7305,8829,9326
1,53,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,3,0,0,1,1,1,1,4.0,1,1,1,5,0,0,0,0,1,5,0,8,7944,8063,9657
1,53,2.7507,4.589,7.9205,9.211,21,4,61000000,2,3,0,0,1,1,1,0,3.0,1,1,3,5,0,0,0,0,3,5,0,6,7091,8095,8766
1,7,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,24,1,0,1,1,1,0,4.25,1,1,1,4,0,0,0,0,1,4,0,3,8156,8644,9727
29,196,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,3,0,0,0,1,1,1,4.3333,1,1,4,8,0,0,0,0,4,8,0,7,6575,8045,9594
1,9,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,9,0,0,0,0,1,0,9.0,1,1,3,3,0,0,0,0,3,3,0,6,6940,8126,8126
1,17,0.0,3.3808,5.6795,5.6795,5,3,24000000,1,16,0,0,1,1,1,0,2.6667,1,1,0,3,0,0,0,0,0,3,0,8,7671,7671,8905
1,187,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,7,1,0,0,0,1,1,5.6667,1,1,5,10,0,0,0,0,5,10,0,2,5844,7799,9570
1,1,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,18,0,1,0,0,0,0,4.5,1,1,2,2,0,0,0,0,2,2,0,10,8674,9349,9467
25,78,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,3,1,0,1,0,0,0,2.5,1,1,1,1,0,0,0,0,1,1,0,0,9497,9899,10180
7,104,3.7562,3.7562,1.0,8.674,2,1,22000000,3,17,0,0,0,0,1,0,4.0,1,1,3,3,0,0,1,0,3,3,0,7,6575,7946,7946
1,11,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,3,1,0,0,0,0,1,4.0,1,1,5,7,0,0,0,0,5,7,0,2,5844,8025,8542
1,23,1.1589,1.1589,0.0658,2.9616,3,1,205000,3,11,0,1,0,0,0,0,7.0,1,1,1,1,0,0,1,0,1,1,0,0,9521,9944,9944
0,0,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,18,0,0,1,0,0,0,1.0,1,1,2,2,0,0,0,0,2,2,0,12,9040,9684,9684
1,9,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,24,0,0,1,0,0,0,4.0,1,1,1,2,0,0,0,0,1,2,0,12,8797,9446,9668
7,77,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,9,0,0,1,1,0,0,1.0,1,1,0,2,0,0,0,0,0,2,0,3,8036,8036,9040
1,1,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,18,0,0,1,1,0,0,1.5,1,1,1,4,0,0,0,0,1,4,0,5,9251,9721,10657
5,6,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,3,0,0,0,1,1,0,3.0,1,1,2,4,0,0,0,0,2,4,0,10,8401,9159,10102
7,68,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,9,0,1,1,0,0,0,5.75,1,1,0,1,0,0,0,0,0,1,0,5,9221,9292,9507
0,0,1.8,1.8,1.9151,1.9151,8,1,1100000,1,11,0,1,0,0,0,0,8.0,1,1,1,1,0,0,0,0,1,1,0,5,9132,9789,9789
23,186,0.2384,0.8493,0.9014,0.9014,3,4,59700,1,3,0,1,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,9703,9616,10013
1,11,0.0082,0.0082,2.9726,3.7041,12,1,2350000,3,9,0,0,1,0,0,0,2.0,1,1,0,0,1,1,0,0,0,0,0,12,9073,9070,9070
7,22,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,3,0,0,1,1,1,0,2.6667,1,1,2,5,0,0,0,0,2,5,0,4,7305,8200,9187
1,7,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,7,1,0,0,1,0,1,7.6667,1,1,2,6,0,0,0,0,2,6,0,6,7213,7851,9243
11,178,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,17,1,0,0,1,1,0,3.6667,1,1,2,6,0,0,0,0,2,6,0,6,6999,7978,9341
31,197,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,3,0,0,0,0,0,1,4.0,1,1,4,4,0,0,0,0,4,4,0,7,6575,8207,8207
0,0,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,24,1,0,0,1,0,0,2.0,1,1,1,3,0,0,0,0,1,3,0,8,7671,8241,8823
17,198,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,3,0,0,1,1,0,0,2.5,1,1,0,1,0,0,0,0,0,1,0,8,7671,7939,8100
15,41,2.2082,4.6521,0.6548,0.6548,1,2,20000000,1,6,1,0,0,0,1,0,2.0,1,1,2,5,0,0,1,1,2,5,0,8,7910,8716,9608
1,7,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,13,0,0,0,0,1,0,3.5,1,1,4,9,0,0,0,0,4,9,0,4,7305,8851,10722
7,199,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,9,1,0,0,1,0,0,4.6667,1,1,3,10,0,0,0,0,3,10,0,2,5844,7190,9544
1,145,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,2,0,0,0,0,0,1,3.0,1,1,5,5,0,0,0,0,5,5,0,9,6210,8090,8090
1,17,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,9,0,0,1,1,0,0,2.5,1,1,0,2,0,0,0,0,0,2,0,10,8521,8674,9336
8,200,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,1,0,0,1,1,1,1,3.4,1,1,1,5,0,0,0,0,1,5,0,8,7671,8279,9606
29,201,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,16,0,0,1,1,0,0,1.5,1,1,5,6,0,0,0,0,5,6,0,2,5844,7849,8247
1,1,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,9,0,0,1,1,1,1,5.2,1,1,1,4,0,0,0,0,1,4,0,12,9019,9150,10286
1,14,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,11,1,0,1,0,0,0,1.5,1,1,2,3,0,0,0,0,2,3,0,12,8867,9664,10074
15,41,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,3,0,0,1,1,1,0,3.0,1,1,2,4,0,0,0,0,2,4,0,9,6210,6940,7687
1,14,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,17,0,0,1,1,0,0,2.0,1,1,1,2,0,0,0,0,1,2,0,8,7724,8309,8751
1,7,0.4137,2.474,3.0,3.0,19,3,31500000,1,9,0,0,1,1,1,0,3.3333,1,1,0,2,0,0,0,0,0,2,0,5,9132,9283,10035
16,40,3.3863,3.3863,0.0301,4.4274,4,1,1500000,2,9,1,0,0,0,0,0,2.0,0,1,3,3,0,0,1,0,3,3,0,5,9294,10530,10530
1,23,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,13,0,0,1,1,1,0,5.0,1,1,1,6,0,0,0,0,1,6,0,6,6940,7473,9273
7,45,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,3,1,0,0,1,0,0,2.6667,1,1,0,4,0,0,0,0,0,4,0,10,8401,8582,10214
28,202,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,25,0,1,0,0,0,0,1.5,1,1,0,2,0,0,0,0,0,2,0,1,9862,10139,10757
0,0,4.1671,7.4356,3.055353047989624,4.754422568093385,25,2,35000000,0,19,1,0,1,0,0,0,3.5,1,1,4,7,0,0,0,0,4,7,0,2,5844,7365,8558
15,43,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,2,1,0,0,0,0,0,3.5,1,1,5,6,0,0,0,0,5,6,0,2,5844,7892,8207
1,17,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,3,1,0,1,1,1,0,2.6667,1,1,2,8,0,0,0,0,2,8,0,7,6575,7305,9508
1,5,1.0,1.0,1.2521,5.2548,4,1,1000000,3,11,0,0,1,0,0,0,1.0,0,1,1,1,0,0,0,0,1,1,0,3,8309,8674,8674
22,203,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,11,0,1,1,0,0,0,1.0,1,1,1,3,0,0,0,0,1,3,0,6,6940,7305,8056
1,14,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,11,0,0,1,1,0,0,4.5,1,1,1,2,0,0,0,0,1,2,0,8,7944,8191,8644
1,14,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,3,1,0,0,1,0,0,1.5,1,1,2,3,0,0,0,0,2,3,0,6,6940,7876,8177
1,1,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,11,1,1,0,0,0,0,1.0,1,1,0,2,0,0,0,0,0,2,0,10,8432,8735,9424
1,145,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,9,0,0,0,1,0,0,3.0,1,1,2,2,0,0,0,0,2,2,0,12,8766,9497,9497
1,26,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,9,0,1,1,1,0,0,2.25,1,1,0,3,0,0,0,0,0,3,0,12,8948,9101,10196
1,57,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,13,0,0,0,0,1,0,1.0,0,1,7,7,0,0,0,0,7,7,0,2,5844,8543,8543
7,186,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,2,0,0,0,0,0,1,4.0,1,1,5,5,0,0,0,0,5,5,0,2,5844,7904,7904
1,204,2.9507,3.5562,0.0,0.0,3,2,20757182,1,13,0,0,0,1,0,0,1.0,1,1,2,3,0,0,0,0,2,3,0,12,8766,9843,10064
1,7,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,3,0,0,0,0,0,1,6.0,1,1,5,7,0,0,0,0,5,7,0,2,5996,7991,8654
0,0,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,19,0,0,1,0,0,0,1.0,0,1,4,4,0,0,0,0,4,4,0,4,7396,8766,8766
1,17,2.0849,3.9425,3.0,3.0,3,2,20220000,1,8,0,0,1,1,0,0,3.0,1,1,2,3,0,0,1,1,2,3,0,4,7305,8066,8744
0,0,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,24,0,0,0,1,0,0,4.0,1,1,4,4,0,0,0,0,4,4,0,9,6269,7858,7858
15,41,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,7,0,0,1,1,1,0,4.0,1,1,1,3,0,0,0,0,1,3,0,4,7305,7702,8635
1,21,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,24,0,0,1,1,0,0,3.5,1,1,0,1,0,0,0,0,0,1,0,5,9132,9389,9545
1,93,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,3,0,0,1,0,0,0,7.0,1,1,1,1,0,0,0,0,1,1,0,5,9375,9774,9774
7,163,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,4,0,0,0,1,1,0,2.0,1,1,3,4,0,0,0,0,3,4,0,4,7305,8557,8858
1,14,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,17,0,1,1,1,1,0,1.6667,1,1,0,5,0,0,0,0,0,5,0,8,7671,7822,9619
1,145,3.0877,3.0877,1.0,1.0,4,1,13400000,1,2,0,0,0,1,0,0,2.0,1,1,3,3,0,0,0,0,3,3,0,7,6575,7702,7702
1,1,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,9,0,1,1,1,0,0,1.5,1,1,4,5,0,0,0,0,4,5,0,8,7822,9227,9586
25,105,1.0849,7.937,3.0,7.4301,10,6,15324624,3,9,1,1,1,1,0,0,2.5,1,1,1,7,0,0,0,0,1,7,0,8,7671,8067,10568
4,4,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,11,0,0,0,0,0,0,11.0,1,1,1,1,0,0,0,0,1,1,0,5,9191,9678,9678
1,1,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,11,0,0,1,1,1,0,5.6667,1,1,0,4,0,0,0,0,0,4,0,10,8552,8705,9893
1,204,6.8329,10.2712,13.011,13.011,22,2,9000000,1,16,0,0,0,0,0,0,4.0,1,1,6,10,0,0,0,0,6,10,0,2,5844,8338,9593
1,12,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,11,0,0,1,1,1,0,3.0,1,1,0,5,0,0,0,0,0,5,0,7,6575,6695,8536
7,45,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,3,1,0,1,1,0,0,2.6667,1,1,1,5,0,0,0,0,1,5,0,8,7671,8156,9741
1,205,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,13,0,0,0,0,1,0,9.0,1,1,5,5,0,0,0,0,5,5,0,7,6575,8642,8642
1,53,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,6,0,0,0,1,0,0,2.0,1,1,6,6,0,0,0,0,6,6,0,6,6940,9179,9179
1,1,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,19,0,0,1,0,0,0,2.0,1,1,2,2,0,0,0,0,2,2,0,10,8401,9166,9166
7,68,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,13,1,0,0,0,0,0,7.0,1,1,7,7,0,0,0,0,7,7,0,6,6940,9662,9662
7,68,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,17,0,0,0,0,1,0,7.0,1,1,4,4,0,0,0,0,4,4,0,9,6210,7921,7921
7,45,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,3,0,0,1,1,0,0,2.0,1,1,0,2,0,0,0,0,0,2,0,12,8766,9101,9727
1,1,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,11,0,0,1,0,0,0,1.0,1,1,1,1,0,0,0,0,1,1,0,8,7676,8156,8156
0,0,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,11,0,1,1,0,0,0,2.0,1,1,0,2,0,0,0,0,0,2,0,1,10013,10043,10676
1,206,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,13,1,0,0,1,0,0,3.0,1,1,0,5,0,0,0,0,0,5,0,3,8036,8370,10060
0,0,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,0,1,1,0,0,0,4.6667,1,1,0,1,0,0,0,0,0,1,0,1,9921,10039,10322
4,4,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,17,1,0,1,1,0,0,3.3333,1,1,1,3,0,0,0,0,1,3,0,8,8005,8340,8913
1,1,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,9,0,0,1,1,0,0,4.0,1,1,1,2,0,0,0,0,1,2,0,5,9132,9601,9865
7,207,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,3,0,0,1,1,0,0,2.5,1,1,0,2,0,0,0,0,0,2,0,10,8401,8735,9157
7,22,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,19,0,0,1,1,1,0,1.6667,1,1,1,3,0,0,0,0,1,3,0,3,8309,8521,9207
1,9,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,11,1,0,0,1,0,0,2.0,1,1,2,4,0,0,0,0,2,4,0,12,8766,9549,10581
7,182,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,7,0,0,0,0,1,1,1.5,1,1,4,8,0,0,0,0,4,8,0,9,6210,7942,9479
0,48,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,24,0,1,1,1,0,0,1.5,1,1,0,2,0,0,0,0,0,2,0,10,8401,8491,9335
7,104,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,11,0,0,1,1,0,0,1.0,1,1,2,4,0,0,0,0,2,4,0,2,5844,6909,7640
1,23,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,7,0,0,0,0,1,0,1.0,1,1,6,6,0,0,0,0,6,6,0,2,5844,8036,8036
0,0,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,5,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,9862,10146,10146
0,137,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,8,1,0,0,0,0,0,6.0,1,1,2,2,0,0,0,0,2,2,0,5,9132,10096,10096
0,0,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,19,1,0,1,0,0,0,3.0,1,1,2,2,0,0,0,0,2,2,0,12,8766,9515,9860
0,137,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,28,0,1,1,0,0,0,6.0,1,1,0,2,0,0,0,0,0,2,0,5,9344,9344,9893
1,10,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,3,0,0,0,0,0,1,3.0,1,1,3,3,0,0,0,0,3,3,0,6,6940,8095,8095
1,208,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,9,1,0,1,1,0,0,2.0,1,1,3,10,0,0,0,0,3,10,0,7,6575,7953,10318
1,14,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,9,0,0,1,1,0,0,2.0,1,1,2,2,0,0,0,0,2,2,0,12,8766,9670,9731
1,1,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,22,0,1,1,0,0,0,2.5,1,1,1,2,0,0,0,0,1,2,0,5,9283,9739,9971
0,0,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,3,0,1,1,0,0,0,4.0,1,1,1,4,0,0,0,0,1,4,0,10,8705,8766,10135
1,14,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,17,0,0,1,1,1,1,1.3333,1,1,1,4,0,0,0,0,1,4,0,8,7671,8095,9191
1,10,5.4767,5.4767,3.055353047989624,4.754422568093385,5,1,30000000,0,23,0,0,0,0,1,0,6.0,1,1,5,5,0,0,0,0,5,5,0,8,7671,9670,9670
5,6,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,15,1,0,0,0,0,0,1.3333,1,1,4,6,0,0,0,0,4,6,0,7,6575,8165,8880
1,1,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,11,0,0,1,1,0,0,2.3333,1,1,7,8,0,0,0,0,7,8,0,2,6179,8491,8929
1,23,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,16,1,0,0,0,0,1,4.6667,1,1,5,8,0,0,0,0,5,8,0,2,5844,7823,8874
11,209,0.5808,0.5808,0.5041,3.8301,5,1,750000,3,12,0,1,0,0,0,0,2.0,1,1,1,1,0,0,1,0,1,1,0,3,8340,8552,8552
5,6,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,9,1,0,0,0,0,0,5.0,1,1,2,2,0,0,0,0,2,2,0,5,9132,10022,10022
15,41,0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,34,1,0,1,1,1,0,1.75,1,1,0,6,1,0,0,0,0,6,0,10,8439,8401,10762
12,28,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,19,0,0,1,0,0,0,3.0,1,1,1,1,0,0,0,0,1,1,0,10,8491,8766,8766
7,68,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,34,1,0,1,1,1,0,1.75,1,1,0,5,0,0,0,0,0,5,0,3,8036,8279,9909
7,68,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,13,0,0,1,1,0,0,2.0,1,1,0,2,0,0,0,0,0,2,0,12,8766,9069,9524
1,18,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,3,0,0,1,1,0,0,3.5,1,1,4,5,0,0,0,0,4,5,0,10,8674,10041,10487
1,27,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,9,1,0,1,1,1,1,3.0,1,1,1,7,0,0,0,0,1,7,0,3,8036,8521,10620
1,26,2.5041,7.2521,3.055353047989624,4.754422568093385,4,6,232000100,0,13,0,0,1,0,1,1,3.6667,1,1,2,7,0,0,0,0,2,7,0,3,8036,8950,10683
1,14,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,9,0,1,1,0,0,0,4.0,1,1,0,2,0,0,0,0,0,2,0,5,9344,9375,9923
7,210,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,6,0,0,0,0,0,1,4.0,1,1,5,5,0,0,0,0,5,5,0,7,6575,8633,8633
4,32,5.4329,9.4959,3.055353047989624,4.754422568093385,13,3,14000000,0,20,0,0,1,1,0,0,3.0,1,1,6,10,0,0,0,0,6,10,0,2,6084,8067,9550
1,53,1.6466,1.6466,3.055353047989624,4.754422568093385,4,2,7500000,0,3,0,1,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,8,7671,8272,8272
0,137,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,22,0,0,1,0,0,0,16.0,1,1,0,0,0,0,0,0,0,0,0,5,9132,9460,9460
